time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
1217,5075,88.01293,2.693441,0.05078048,-0.002125682,-31.3916607706773,88.0046814595002,2.70640127008196,0.0513266253575519,-0.038262276,0.0133622484768429,0.000546145357551875,80.3727912442578,2.3051372619212,0.05078048,-0.00212596875272712,83.2188851118656,2.43944035140133,0.0575562780754527,-0.0382674375490881,-0.0103339410146694,0.00677579807545271
1218,5082,88.14022,2.699893,0.05050684,-0.002163091,-31.6198083096043,88.1367761744957,2.71323493874711,0.0509697303706604,-0.038935638,0.0134987879185446,0.000462890370660357,80.4999752748666,2.3136799240021,0.05050684,-0.00216271113332822,83.3509517931332,2.4468202545573,0.0575418502536588,-0.0389288003999079,-0.0109620526131562,0.00703501025365878
1219,5089,88.2675,2.706309,0.05022844,-0.002200504,-31.8439036277667,88.2689322015357,2.72002794157946,0.050607880440551,-0.039609072,0.0136297324804975,0.000379440440551,80.6271480492322,2.32222298307313,0.05022844,-0.0022007408348002,83.4830786229973,2.45418352380241,0.0575223716906106,-0.0396133350264036,-0.0115945129296439,0.00729393169061064
1220,5096,88.39479,2.71269,0.04994528,-0.002237922,-32.063431845679,88.4011495289664,2.7267794740227,0.0502411466024404,-0.040282596,0.0137544079449851,0.00029586660244043,80.7543295977372,2.33076744050052,0.04994528,-0.00223690082757776,83.6152655909666,2.46152953586184,0.0574977972736826,-0.0402642148963997,-0.0122318150814792,0.00755251727368257
1221,5104,88.54025,2.719938,0.04961582,-0.00228069,-32.446089899985,88.5334281423579,2.73348876037491,0.0498696036592522,-0.04105242,0.0138724178491499,0.00025378365925216,80.8996641841957,2.34053268726679,0.04961582,-0.00228101014192014,83.7475126870586,2.46885764404763,0.0574680843914764,-0.0410581825545626,-0.0130733342813313,0.00785226439147638
1222,5111,88.66754,2.72624,0.04932245,-0.002318117,-32.6600631558326,88.6657680252392,2.74015507412302,0.0494933342980649,-0.041726106,0.0139855146304642,0.000170884298064944,81.0268432068579,2.34907622222236,0.04932245,-0.00231713410382279,83.879819903819,2.47616717008154,0.0574331924098933,-0.0417084138688103,-0.013722362247373,0.00811074240989335
1223,5118,88.79482,2.732504,0.0490243,-0.002355548,-32.8705640422749,88.798169158235,2.74677772221686,0.0491124220070703,-0.042399864,0.0140924486711227,8.81220070702918e-05,81.154011095083,2.35761831270118,0.0490243,-0.00235634497695829,84.0121872346543,2.48345740633981,0.0573930827982198,-0.0424142095852492,-0.0143760600318354,0.00836878279821978
1224,5126,88.94029,2.739616,0.04867773,-0.002398331,-33.2507283147206,88.930631521336,2.75335599484987,0.0487269348256399,-0.043169958,0.0141936866238403,4.92048256399008e-05,81.2993516298247,2.36737841030425,0.04867773,-0.00239923627268405,84.1446146727303,2.49072762804337,0.0573477200225637,-0.0431862529083129,-0.015243148547397,0.00866999002256366
1225,5133,89.06757,2.745797,0.04836938,-0.002435771,-33.4567673336059,89.0631550922203,2.7598892124135,0.0483369443287932,-0.043843878,0.0142891936719601,-3.24356712068374e-05,81.4265172136149,2.37591551130948,0.04836938,-0.00243608517329337,84.2771022115097,2.4979770896788,0.057297070602348,-0.0438495331192806,-0.0159084521765631,0.00892769060234803
1226,5140,89.19486,2.751938,0.04805626,-0.002473216,-33.6606864747225,89.1957398474932,2.76637671830002,0.0479425238659057,-0.044517888,0.0143797831832527,-0.00011373613409426,81.5536917709052,2.38444909585121,0.04805626,-0.00247348440474357,84.4096498453437,2.50520503463697,0.0572411031132068,-0.0445227192853842,-0.0165773150517695,0.00918484311320682
