time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
644,782,24.15258,0.01808498,-0.0002859227,-0.0001745659,-1.57136507522817,24.1550801082868,0.0112750777022434,-0.000192237823476294,-7.87115346131671e-05,-0.00680918718169383,9.36848765237063e-05,16.5025803127006,0.0202722886251973,-0.0002859227,-0.000174598452867688,19.361547537919,0.0122710093846927,-0.000285778804507577,0.00012152288464752,-0.0071838352963371,1.43895492422919e-07
645,784,24.22532,0.01806372,-0.0002986656,-0.0001754095,-1.59344595032226,24.2409142047645,0.0112578526641909,-0.000193164994761809,-0.000106853599934365,-0.00680120957981032,0.000105500605238191,16.5753203411944,0.0203485118060323,-0.0002986656,-0.000175394548305401,19.4473822340371,0.0122511959983775,-0.00028455772285997,0.000122644476903005,-0.00723952937079951,1.41078771400299e-05
646,787,24.33442,0.01803009,-0.0003178949,-0.0001766749,-1.64295807617564,24.3268568720929,0.0112403279852219,-0.000194375531524081,-0.000135363159816644,-0.00679216595145031,0.000123519368475919,16.6844203865437,0.0204619859440399,-0.0003178949,-0.000176659325877229,19.5333254958894,0.0122314373414166,-0.000283326889912516,0.000123471436177796,-0.00732489579715417,3.45680100874838e-05
647,789,24.40715,0.0180065,-0.0003307912,-0.0001775185,-1.66594917415854,24.4129080261352,0.0112224765638591,-0.000195872504822814,-0.000164120758509833,-0.00678211836063728,0.000134918695177186,16.7571504185423,0.02053705263385,-0.0003307912,-0.000177503427381237,19.6193772387839,0.0122117239354369,-0.00028208928738362,0.000123997041005097,-0.0073785288156496,4.87019126163802e-05
648,792,24.51625,0.01796935,-0.0003502507,-0.0001787838,-1.71591497484331,24.4990675828029,0.0112042725275234,-0.000197658346985022,-0.000193171951910149,-0.00677109521104978,0.000152592353014978,16.866250469234,0.0206487678002168,-0.0003502507,-0.000178770954336019,19.7055373784837,0.0121920459584947,-0.000280847937578357,0.000124222704947537,-0.00746225911587279,6.94027624216429e-05
649,794,24.58899,0.0179434,-0.0003633003,-0.0001796274,-1.73906111842758,24.5853354574052,0.0111856866222905,-0.000199736488033116,-0.000222555592951907,-0.00675904062813587,0.000163563811966884,16.9389905048507,0.0207226472338625,-0.0003633003,-0.000179612306211197,19.7918058303193,0.0121723937684679,-0.000279605819508718,0.0001241495253935,-0.00751382426034489,8.36944804912823e-05
650,796,24.66172,0.0179165,-0.0003764113,-0.000180471,-1.76217725951636,24.6717115640829,0.0111666896425068,-0.000202110108961717,-0.00025229924697718,-0.0067460489417815,0.000174301191038283,17.0117205419469,0.0207960463770017,-0.0003764113,-0.0001804536580471,19.8781825083925,0.0121527568563958,-0.000278365934936561,0.000123778186762902,-0.00756432025858035,9.80453650634392e-05
651,799,24.77082,0.01787435,-0.0003961929,-0.0001817364,-1.81236124700342,24.7581958153788,0.011147249791205,-0.000204783204894371,-0.000282421407890397,-0.00673210129300685,0.000191409695105629,17.1208206004057,0.0209052256057078,-0.0003961929,-0.000181721184763572,19.9646673249808,0.0121331241294313,-0.000277131250144903,0.000123108225706186,-0.00764538893631495,0.000119061649855097
652,801,24.84355,0.01784505,-0.0004094573,-0.00018258,-1.83628813694084,24.8447881220988,0.0111273379482284,-0.000207758817982718,-0.000312779536196735,-0.00671720453052419,0.000201698482017282,17.1935506412814,0.0209773982574742,-0.0004094573,-0.000182615496484351,20.0512601903135,0.0121134825989293,-0.000275904805954795,0.000122128880679481,-0.00769380491206872,0.000133552494045205
653,803,24.91629,0.01781479,-0.0004227831,-0.0001834235,-1.85888783142803,24.9314883933911,0.0111069281201869,-0.00021103921767104,-0.000343412062491208,-0.00670143565663145,0.00021174388232896,17.2662906837017,0.0210490806186475,-0.0004227831,-0.000183409387231451,20.1379610126785,0.0120938174074948,-0.000274689721225667,0.000120838029492776,-0.00774116876310211,0.000148093378774333
654,806,25.02539,0.01776757,-0.0004428868,-0.0001846889,-1.90937548236502,25.0182965371027,0.0110859924325492,-0.000214627624033941,-0.000374355639831232,-0.00668471851314014,0.000228259175966059,17.3753907502688,0.0211556539092386,-0.0004428868,-0.000184674164192582,20.2247696988893,0.0120741129281629,-0.000273489102950832,0.000119234059442785,-0.00781958780712255,0.000169397697049168
655,808,25.09812,0.01773486,-0.0004563659,-0.0001855325,-1.93342461105831,25.1052124603389,0.0110645052831339,-0.000218526480241714,-0.000405479430801494,-0.00666711726531583,0.000237839419758286,17.4481207966321,0.0212260590138148,-0.0004563659,-0.000185566537595067,20.3116861550162,0.0120543522159275,-0.000272306131110749,0.000117307269495534,-0.00786487230616688,0.000184059768889251
656,811,25.20722,0.01768396,-0.0004766997,-0.0001867979,-1.98422364014722,25.1922360700235,0.0110424430025842,-0.000222737505036757,-0.000436824365645873,-0.00664865907745208,0.000253962194963243,17.5572208692029,0.0213307125668837,-0.0004766997,-0.000186831662215673,20.3987102871669,0.0120345176397812,-0.000271144050575509,0.000115057288944104,-0.00794165676906161,0.000205555649424491
657,813,25.27996,0.0176488,-0.0004903323,-0.0001876414,-2.00705851299665,25.2793672734472,0.0110197782118469,-0.000227263403204377,-0.000468429833164575,-0.00662931162422159,0.000263068896795623,17.6299609196285,0.0213998419446921,-0.0004903323,-0.000187627143027038,20.4858420022346,0.0120145923445317,-0.000270006073622424,0.000112484875539118,-0.00798491778828443,0.000220326226377576
658,815,25.35269,0.01761264,-0.0005040262,-0.000188485,-2.03040603838238,25.3666059786854,0.0109964826215987,-0.000232106648008153,-0.000500327083435013,-0.0066091425204499,0.000271919551991847,17.7026909717122,0.0214684402667439,-0.0005040262,-0.000188468494411918,20.5730812084592,0.0119945599780296,-0.000268895432216837,0.000109591854982428,-0.00802712726304195,0.000235130767783163
659,818,25.46179,0.01755652,-0.0005246821,-0.0001897504,-2.08192075703644,25.4539520947507,0.0109725240999879,-0.000237270562778665,-0.00053253480537899,-0.00658810740215082,0.000287411537221334,17.8117910529892,0.0215703378808385,-0.0005246821,-0.000189785452745343,20.6604278156517,0.0119744054998707,-0.000267815306242464,0.000106379907171479,-0.00810130240993487,0.000256866793757536
660,820,25.53453,0.01751786,-0.0005385294,-0.000190594,-2.10459422935016,25.5414055315465,0.010947872059956,-0.000242757496801491,-0.000564909877947678,-0.00656628431165057,0.000295771903198509,17.8845311093032,0.0216376097108692,-0.0005385294,-0.000190577371703453,20.7478817351233,0.0119541140412392,-0.000266768926359649,0.000102841248431052,-0.00814149584547675,0.000271760473640351
661,823,25.64363,0.01745796,-0.0005594154,-0.0001918593,-2.15558322189659,25.6289661995282,0.0109224977428106,-0.000248569084725261,-0.000597503470286112,-0.00654366438994595,0.000310846315274739,17.9936311970168,0.0217374875867901,-0.0005594154,-0.000191842147971298,20.8354428792476,0.0119336708527713,-0.000265759565325031,9.8978132514809e-05,-0.00821406206396611,0.000293655834674969
662,825,25.71636,0.01741677,-0.0005734161,-0.0001927029,-2.17885926555146,25.7166340092438,0.0108963691451561,-0.000254708027169031,-0.000630353229592062,-0.00652024266156707,0.000318708072830969,18.066361257683,0.0218034029246081,-0.0005734161,-0.000192686248632037,20.9231111608277,0.0119130620170989,-0.000264790439158788,9.47930606049716e-05,-0.00825223298314074,0.000308625660841212
663,827,25.78909,0.01737455,-0.0005874782,-0.0001935465,-2.20266899024374,25.804408870836,0.0108694544968077,-0.000261176684577944,-0.00066347919540059,-0.00649609487849135,0.000326301515422056,18.1390913201246,0.0218687579714852,-0.0005874782,-0.000193583575362588,21.0108864923876,0.0118922734175517,-0.000263864773311952,9.02885010790679e-05,-0.00828936587081458,0.000323613426688048
664,830,25.8982,0.0173093,-0.0006086863,-0.0001948119,-2.2528053833013,25.8922906935353,0.0108417190516761,-0.000267978194136019,-0.000696892554569424,-0.00647117666387327,0.000340708105863981,18.2482014171587,0.021965749907465,-0.0006086863,-0.000194795125176992,21.0987687854726,0.0118712910828661,-0.000262985735835568,8.54661604071433e-05,-0.00835935575742788,0.000345700564164432
665,832,25.97093,0.01726451,-0.0006229017,-0.0001956555,-2.27580481998164,25.9802793853584,0.0108131304135511,-0.000275114611566205,-0.000730437324456533,-0.00644555458720316,0.000347787088433795,18.3209314841249,0.0220297076968453,-0.0006229017,-0.000195639225625096,21.1867579501861,0.0118500997112725,-0.000262156550510942,8.03171494130861e-05,-0.00839447794852148,0.000360745149489058
666,835,26.08003,0.01719538,-0.0006443399,-0.0001969208,-2.32674057921639,26.0683748529452,0.0107836590969167,-0.000282587114544832,-0.000764142675214276,-0.00641922944786188,0.000361752785455168,18.4300315880401,0.0221245798939208,-0.0006443399,-0.000196904001386317,21.2748538949416,0.0118286824815814,-0.000261380499420477,7.48413056489891e-05,-0.00846286288113672,0.000382959400579523
667,837,26.15276,0.01714799,-0.0006587088,-0.0001977644,-2.35034194107557,26.1565770016778,0.010753273893615,-0.000290397717486146,-0.000798030008831382,-0.00639220042664709,0.000368311082513854,18.5027616596571,0.0221871119555898,-0.0006587088,-0.000197802487771299,21.3630565265606,0.0118070218651263,-0.000260660836046812,6.90382738796571e-05,-0.00849598657534395,0.000398047963953188
668,840,26.26186,0.01707495,-0.0006803771,-0.0001990298,-2.40120656491908,26.2448857360453,0.0107219449334349,-0.000298548032331215,-0.000832118972088203,-0.00636455249571389,0.000381829067668785,18.6118617706421,0.0222798344134319,-0.0006803771,-0.000199067611167658,21.4513657506778,0.0117850990580089,-0.000260000847828965,6.2908314484803e-05,-0.0085627995920261,0.000420376252171035
669,842,26.3346,0.01702493,-0.0006948993,-0.0001998734,-2.42313564929949,26.3333009601117,0.0106896399025432,-0.000307040465218394,-0.000866425269836428,-0.00633619126968482,0.000387858834781606,18.6846018470352,0.0223409092171655,-0.0006948993,-0.000199856977275048,21.5397814723083,0.0117628949256347,-0.000259403783696518,5.64517452606241e-05,-0.00859394957425102,0.000435495516303482
670,844,26.40733,0.01697386,-0.0007094829,-0.0002007169,-2.44624629398871,26.4218225781034,0.0106563271669334,-0.000315876917975527,-0.000900955159066149,-0.00630724900757245,0.000393605982024472,18.7573319253748,0.0224014037296598,-0.0007094829,-0.000200756275601104,21.6283035965456,0.0117403894685186,-0.000258872928677137,4.96680392484967e-05,-0.00862410644175006,0.000450609971322863
671,847,26.51643,0.01689526,-0.0007314733,-0.0002019823,-2.49677363472672,26.5104504949124,0.0106219727622548,-0.000325059930546405,-0.000935705568234094,-0.0062776594074029,0.000406413369453595,18.8664320465784,0.0224910302459942,-0.0007314733,-0.000202021398611497,21.7169320291671,0.0117175626540602,-0.000258411539185795,4.25564359780959e-05,-0.00868840026676763,0.000473061760814204
672,849,26.58917,0.01684152,-0.0007462103,-0.0002028259,-2.51824479772619,26.5991846165295,0.0105865458131094,-0.000334590842598012,-0.000970513832721524,-0.00624749943610126,0.000411619457401988,18.9391721298739,0.022550028265222,-0.0007462103,-0.000202809952362939,21.8056666771157,0.0116943935319107,-0.00025802294620039,3.51070664325768e-05,-0.00871662415340579,0.00048818735379961
673,852,26.69827,0.0167589,-0.0007684308,-0.0002040912,-2.56877090109055,26.6880248501949,0.0105500182896098,-0.000344470133032756,-0.00100541939323692,-0.00621675256514783,0.000423960666967244,19.0482722586084,0.0226373950414719,-0.0007684308,-0.000204074727253479,21.8945074486527,0.0116708607068453,-0.000257710539144246,2.73209372050351e-05,-0.00877939652800639,0.000510720260855754
674,854,26.771,0.01670246,-0.0007833212,-0.0002049348,-2.590740840327,26.7769711043674,0.0105123593101908,-0.000354699227517118,-0.00104044656328107,-0.00618542149855077,0.000428621972482882,19.1210023469897,0.0226948665671844,-0.0007833212,-0.000204918826895874,21.9834542532503,0.0116469436514616,-0.000257477660671985,1.91998239741761e-05,-0.00880570049341088,0.000525843539328015
675,857,26.8801,0.01661578,-0.0008057718,-0.0002062002,-2.64181406062617,26.8660232885073,0.0104735380544051,-0.000365279093381984,-0.00107560911580134,-0.00615358256754395,0.000440492706618016,19.2301024834507,0.0227799336029685,-0.0008057718,-0.000206240307667905,22.0725070012329,0.0116226222294611,-0.000257327665693164,1.07466942294978e-05,-0.00886697859468198,0.000548444134306836
676,859,26.95284,0.01655663,-0.0008208155,-0.0002070438,-2.66266043943866,26.95518131263,0.010433519861604,-0.000376211461110044,-0.00111091606899491,-0.00612118629022866,0.000444604038889956,19.302842577048,0.0228358678699063,-0.0008208155,-0.000207024951547924,22.161665603167,0.0115978775338888,-0.00025726383923601,1.96500962595436e-06,-0.00889142056218645,0.00056355166076399
677,862,27.06194,0.01646584,-0.0008434962,-0.0002083091,-2.71273482166026,27.0444450868414,0.0103922699305154,-0.000387497470147476,-0.00114637147192933,-0.00608832479987388,0.000455998729852524,19.4119427214332,0.0229185851648271,-0.0008434962,-0.000208289725852459,22.2509299692226,0.0115726909244846,-0.00025728947255694,-7.14256288669164e-06,-0.00895121553272526,0.00058620672744306
678,864,27.13467,0.01640393,-0.0008586934,-0.0002091527,-2.73394918258645,27.1338145208316,0.0103497505637541,-0.000399138941740748,-0.00118197468532515,-0.00605491179843365,0.000459554458259252,19.4846728203802,0.0229729337027193,-0.0008586934,-0.000209136574675251,22.3403000085337,0.0115470443458749,-0.000257407794776215,-1.65738943726107e-05,-0.00897377722639754,0.000601285605223785
679,866,27.20741,0.01634092,-0.0008739519,-0.0002099963,-2.75478637584596,27.2232895235292,0.0103059258076663,-0.000411136994470867,-0.00121772029886061,-0.00602111394960113,0.000462814905529133,19.5574129215039,0.0230266511839153,-0.0008739519,-0.000209977924342516,22.4297756287714,0.011520919013144,-0.000257622058091603,-2.63281893669846e-05,-0.00899542125083204,0.000616329841908397
680,869,27.31651,0.01624432,-0.0008969547,-0.0002112616,-2.80432613661211,27.3128700028661,0.0102607584480564,-0.000423493383405139,-0.00125360893469127,-0.00598682405707254,0.000473461316594861,19.6665130773184,0.0231060225349282,-0.0008969547,-0.00021124269827718,22.5193567359213,0.0114942957203232,-0.00025793546953191,-3.6404741223945e-05,-0.00905285095879202,0.00063901923046809
681,871,27.38924,0.01617852,-0.0009123666,-0.0002121052,-2.82486890962635,27.4025558658203,0.0102142153014065,-0.000436208632631613,-0.00128946540164098,-0.00595215326667281,0.000476157967368387,19.7392431839788,0.0231581235216813,-0.0009123666,-0.000212086797281255,22.6090432344127,0.0114671534765876,-0.000258351301310348,-4.68132588421281e-05,-0.00907265582779559,0.000654015298689652
682,874,27.49834,0.01607772,-0.0009355995,-0.0002133706,-2.87433570171471,27.492347018546,0.0101662670244335,-0.000449282221103652,-0.00132531156000135,-0.00591705741791591,0.000486317278896348,19.8483433481998,0.0232350551308086,-0.0009355995,-0.000213351570889824,22.6988350274376,0.0114394696178812,-0.000258872886586853,-5.75531797636964e-05,-0.00912866214954649,0.000676726613413147
683,876,27.57107,0.0160091,-0.0009511648,-0.0002142142,-2.89534875977868,27.5822433666962,0.0101168821225699,-0.000462714438694407,-0.00136115965080486,-0.00588158750054656,0.000488450361305593,19.9210734605326,0.023285509622821,-0.0009511648,-0.000214254579299523,22.7887320175069,0.0114112210496571,-0.000259503515630131,-6.86233398694802e-05,-0.00914666773521674,0.000691661284369869
684,879,27.68018,0.01590405,-0.0009746278,-0.0002154795,-2.94387306774752,27.672244815847,0.0100660298723426,-0.000476505009191003,-0.00139701495649512,-0.00584575120474109,0.000498122790808997,20.0301836333647,0.0233599514896072,-0.0009746278,-0.000215460442920093,22.878734107125,0.0113823838548104,-0.000260246498862098,-8.00217268825584e-05,-0.00920128590415599,0.000714381301137902
685,881,27.75291,0.01583259,-0.0009903465,-0.0002163231,-2.96377247782118,27.7623512718271,0.0100136764821544,-0.0004906543522655,-0.00143288198647456,-0.00580956053530973,0.0004996921477345,20.1029137515069,0.0234087394865694,-0.0009903465,-0.0002163045414878,22.9688411993703,0.0113529343838277,-0.000261105087558337,-9.17459938376647e-05,-0.00921753843736773,0.000729241412441663
