time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
625,738,22.55244,0.01832666,-2.11028e-05,-0.0001560071,-2.54966287262629,22.5451018344921,0.0185094892313189,8.01852191536091e-05,-0.0028081278,0.000182674375439074,0.000101288019153609,14.9024400017034,0.018488096419988,-2.11028e-05,-0.000155993951032873,17.7515606969753,0.0159654749750777,0.000643779488080543,-0.00280789111859171,-0.00246249702014493,0.000664882288080543
626,740,22.62517,0.01832471,-3.249582e-05,-0.0001568506,-2.55107408274394,22.6288567282364,0.0185066151124434,6.77056924999173e-05,-0.0028233108,0.00018202491560449,0.000100201512499917,14.9751700040391,0.0185733030229563,-3.249582e-05,-0.000156837503367744,17.8353159914263,0.0159972941126816,0.000638735602473236,-0.00282307506061939,-0.00248306611975104,0.000671231422473236
627,742,22.6979,0.01832193,-4.395019e-05,-0.0001576942,-2.55231480331129,22.7127218524327,0.0185026451602687,5.51270315811175e-05,-0.0028384956,0.00018136658332451,9.90772215811175e-05,15.0479000073884,0.0186581489533918,-4.395019e-05,-0.000157724147280517,17.9191815177869,0.0160284330740661,0.000633609946892134,-0.00283903465104931,-0.00250352250890098,0.000677560136892134
628,745,22.80701,0.01831619,-6.12468e-05,-0.0001589596,-2.58163182198686,22.7966971145879,0.0184975688385597,4.24482533303165e-05,-0.0028612728,0.000180747206989689,0.000103695053330317,15.1570100143482,0.0187847280197071,-6.12468e-05,-0.000158946109158279,18.0031571857532,0.016058880891166,0.000628402154181541,-0.00286102996484903,-0.00255152971695994,0.000689648954181541
629,747,22.87974,0.01831132,-7.285457e-05,-0.0001598032,-2.58278332315269,22.8807824233567,0.0184913761244077,2.96689123577432e-05,-0.0028764576,0.000180132069235215,0.000102523482357743,15.2297400203023,0.018868657460007,-7.285457e-05,-0.000159789936371387,18.0872429063923,0.0160886267113331,0.000623111831165495,-0.00287621885468497,-0.00257184859744028,0.000695966401165495
630,749,22.95247,0.01830559,-8.452369e-05,-0.0001606468,-2.58379672063267,22.9649776890368,0.018484057346862,1.67889775814934e-05,-0.0028916424,0.000179524542253955,0.000101312667581493,15.3024700273268,0.0189521962277301,-8.452369e-05,-0.000160677392203234,18.1714385926606,0.0161176601601268,0.000617738566029641,-0.00289219305965821,-0.00259204024813073,0.000702262256029641
631,752,23.06157,0.01829541,-0.0001021424,-0.0001619122,-2.61322526733203,23.0492828237868,0.0184755985016105,3.8071814037031e-06,-0.0029144196,0.000178933459005081,0.000105949581403703,15.4115700399065,0.0190767993586413,-0.0001021424,-0.000161942518453758,18.2557441595384,0.0161459722624905,0.000612282015109891,-0.00291496533216765,-0.00264031631077011,0.000714424415109891
632,754,23.13431,0.01828755,-0.0001139649,-0.0001627557,-2.61411495314322,23.13369774154,0.0184659865945263,-9.27715861187302e-06,-0.0029296026,0.000178366817393524,0.000104687741388127,15.4843100496791,0.0191593814831128,-0.0001139649,-0.000162741269273687,18.3401595237603,0.0161735542952951,0.000606741809456939,-0.00292934284692636,-0.00266036056940348,0.000720706709456939
633,756,23.20704,0.01827883,-0.0001258488,-0.0001635993,-2.61480096307933,23.2182223575423,0.0184552100339626,-2.24643134664906e-05,-0.0029447874,0.000177787318839989,0.000103384486533509,15.55704006058,0.0192415733174587,-0.0001258488,-0.00016358537132431,18.4246846031122,0.0162003977116982,0.000601117562588037,-0.00294453668383759,-0.00268028595812593,0.000726966362588037
634,759,23.31614,0.01826413,-0.0001437897,-0.0001648647,-2.6442741241724,23.3028565877271,0.0184432538297266,-3.57558019795125e-05,-0.0029675646,0.000177213810015754,0.000108033898020487,15.6661400790837,0.0193641212012095,-0.0001437897,-0.000164895487914122,18.5093193155222,0.0162264947733649,0.000595408956389148,-0.0029681187824542,-0.00272880650736372,0.000739198656389148
