time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
1828,10041,178.3121,3.000237,6.545467e-05,-1.971681e-05,-1.4715377035325,178.306217445744,3.00284784912306,1.1245676874492e-05,-0.000645763362168327,0.00261123415811812,-5.4208993125508e-05,170.662100016387,2.99973627177486,6.545467e-05,-1.96989010691886e-05,173.51317382702,3.00154349952557,0.000344066822868892,-0.000272789144045666,0.00162061165155325,0.000278612152868892
1829,10049,178.4575,3.000247,6.260828e-05,-1.945075e-05,-1.46192595491871,178.465804028102,3.00286172656779,4.82266475285238e-06,-0.000638789755500909,0.00261420666174904,-5.77856152471476e-05,170.807500014993,2.99976804665831,6.260828e-05,-1.94335164541739e-05,173.672760780589,3.00157577242166,0.000341244066880236,-0.000291665564882535,0.00162833671163543,0.000278635786880236
1830,10058,178.6212,3.000257,5.945236e-05,-1.915144e-05,-1.45361576950453,178.625415123364,3.00287451647481,-1.52877275651075e-06,-0.000631448096641374,0.00261726587114978,-6.09811327565107e-05,170.97120001352,2.99980218944627,5.945236e-05,-1.91340659052057e-05,173.832372244074,3.00160749790562,0.000338235219659668,-0.00031000740356999,0.0016352050147887,0.000278782859659668
1831,10067,178.7848,3.000266,5.634541e-05,-1.885213e-05,-1.44538217742451,178.785050680265,3.00288622723194,-7.80486891314849e-06,-0.000623713207499708,0.0026202131030981,-6.41502789131485e-05,171.134800012144,2.99983495761373,5.634541e-05,-1.88351648067553e-05,173.992008165936,3.00163866069896,0.000335045610445988,-0.000327818488267441,0.00164271251756922,0.000278700200445988
1832,10076,178.9485,3.000275,5.328745e-05,-1.855282e-05,-1.43660365877161,178.944710647527,3.00289686863623,-1.40015256688754e-05,-0.000615559413915656,0.00262207055743571,-6.72889756688753e-05,171.298500010861,2.99986735100769,5.328745e-05,-1.85357142577278e-05,174.151668494704,3.00166924477874,0.000331680523986831,-0.000345103001092109,0.00164985569564066,0.000278393073986831
1833,10085,179.1121,3.000284,5.027847e-05,-1.825351e-05,-1.4272946043172,179.104394973857,3.00290645120106,-2.01145473765718e-05,-0.000606986770467272,0.00262283859467513,-7.03930173765718e-05,171.462100009669,2.99989936970466,5.027847e-05,-1.82368131592776e-05,174.311353178966,3.00169923378213,0.000328145212218474,-0.000361863563379305,0.00165660798526107,0.000277866742218474
1834,10093,179.2576,3.000291,4.764494e-05,-1.798746e-05,-1.41722061321245,179.264103607955,3.00291498564225,-2.61397556986171e-05,-0.000597996201062275,0.00262367577525867,-7.37846956986171e-05,171.607600008683,2.99992651620914,4.764494e-05,-1.79714285442941e-05,174.471062167381,3.00172861144159,0.000324444904471088,-0.000378102171758265,0.00166566574771456,0.000276799964471088
1835,10102,179.4212,3.000298,4.472849e-05,-1.768815e-05,-1.4082833271908,179.42383649852,3.00292248277864,-3.20729606237766e-05,-0.00058858480884771,0.00262436484941452,-7.68014506237766e-05,171.771200007652,2.99995582705161,4.472849e-05,-1.77696132596643e-05,174.630795408677,3.001757361972,0.000320584812162543,-0.000393820408076773,0.00167362953432525,0.000275856322162543
1836,10111,179.5849,3.000305,4.186101e-05,-1.738884e-05,-1.39888841838204,179.583593594253,3.00292895360086,-3.79099085518984e-05,-0.000578742474159048,0.00262400828602088,-7.97709185518984e-05,171.934900006703,2.99998476327359,4.186101e-05,-1.737307692307e-05,174.79055285166,3.00178547041042,0.00031657013152843,-0.000409019769429408,0.00168116662298635,0.00027470912152843
1837,10120,179.7485,3.000312,3.904252e-05,-1.708953e-05,-1.3890519505658,179.743374843867,3.00293440931649,-4.36462795799667e-05,-0.000568472899312572,0.00262260941350267,-8.26887995799667e-05,172.098500005831,3.00001332472208,3.904252e-05,-1.71685082610864e-05,174.950334445212,3.00181292290097,0.000312406047696608,-0.000423700600111681,0.00168825537441854,0.000273363527696608
1838,10129,179.9122,3.000318,3.627301e-05,-1.679022e-05,-1.37945171690361,179.903180196094,3.00293886084614,-4.927789330106e-05,-0.000557793114139239,0.00262118801985748,-8.555090330106e-05,172.262200005033,3.00004051147356,3.627301e-05,-1.67747252747188e-05,175.110140138293,3.0018397069844,0.000308097750302291,-0.000437862051514348,0.00169589214874948,0.000271824740302291
1839,10137,180.0577,3.000323,3.385234e-05,-1.652416e-05,-1.3687868128426,180.063009599686,3.00294231893425,-5.48007031125141e-05,-0.000546713312589305,0.00261913919037695,-8.86530431125141e-05,172.407700004383,3.00006402959905,3.385234e-05,-1.6509340659334e-05,175.269969879941,3.00186581165026,0.000303650437005951,-0.000451503403150039,0.00170488751720092,0.000269798097005951
1840,10146,180.2213,3.000329,3.117536e-05,-1.622485e-05,-1.35845292154427,180.222863003427,3.0029447944246,-6.02107641568854e-05,-0.00053524577853735,0.00261574569613158,-9.13861241568854e-05,172.571300003718,3.00009050849604,3.117536e-05,-1.62098900854153e-05,175.429823619264,3.00189122725075,0.000299069312229763,-0.000464623964867859,0.0017116032510651,0.000267893952229763
1841,10155,180.385,3.000334,2.854735e-05,-1.592554e-05,-1.34841249294718,180.382740356134,3.00294629850107,-6.55042371348445e-05,-0.000523394607473006,0.00261236300684557,-9.40515871348445e-05,172.735000003117,3.00011561277253,2.854735e-05,-1.59109889869901e-05,175.589701305439,3.00191594532312,0.000294359584558428,-0.000477223886075381,0.00171883839264285,0.000265812234558428
1842,10164,180.5486,3.000338,2.596833e-05,-1.562623e-05,-1.33868269388358,180.542641606658,3.00294684331882,-7.06772779191473e-05,-0.000511160610782824,0.00260899804746808,-9.66456079191473e-05,172.898600002579,3.00013934227552,2.596833e-05,-1.56120879120818e-05,175.749602887707,3.00193995828469,0.000289526455796905,-0.000489304071329772,0.0017265802248194,0.000263558125796905
1843,10172,180.6941,3.000342,2.371699e-05,-1.536018e-05,-1.32750622714121,180.702566703894,3.00294644212166,-7.57261080125399e-05,-0.000498555192034142,0.00260424131619638,-9.94430980125399e-05,173.044100002152,3.00016056502652,2.371699e-05,-1.53461538230069e-05,175.909528315368,3.00196325922533,0.000284575118874142,-0.00050086543111573,0.00173473486365739,0.000260858128874142
