time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
267,256,0.386785,0.005233198,0.001916619,0.0001938258,-5.48188655785168,0.38501979001304,0.0244178147638829,0.00475715219817491,-0.00154375128680863,0.0191879647601644,0.00284053319817491,-7.26320094914071,-0.00942892837328427,0.001916619,0.00019386204350604,-4.40871746837096,0.011560171175558,0.0017500864574416,0.00149724513021464,0.0155181070729752,-0.000166532542558404
268,258,0.423152,0.005303027,0.001923573,0.0001903687,-5.58706111846408,0.422994917090818,0.0245790313635677,0.00474138604260191,-0.001609751796134,0.0192762708619444,0.00281781304260191,-7.22683384699531,-0.00941229737521965,0.001923573,0.000190342276194071,-4.370739874905,0.0116929607915629,0.00176502247625627,0.00148987869588653,0.0156113172585164,-0.000158550523743733
269,260,0.459519,0.005373106,0.001930402,0.0001869116,-5.68844992059395,0.461117132236965,0.0247395352357041,0.00472495982315509,-0.00167570152118962,0.0193633081159315,0.00279455782315509,-7.19046674632598,-0.00939446012822525,0.001930402,0.000186932501652809,-4.33261530024319,0.0118262425648093,0.00177988302887501,0.00148215560492899,0.015703864433211,-0.000150518971124987
270,262,0.495886,0.005443431,0.001937105,0.0001834546,-5.78935697056557,0.499386425006278,0.0248993168103291,0.00470787494324946,-0.00174141168194949,0.019449068620902,0.00277076994324946,-7.15409964716713,-0.00937541298235073,0.001937105,0.000183467730929558,-4.29434385279808,0.011959983298867,0.00179466437495143,0.00147404299550296,0.0157957124684393,-0.000142440625048565
271,264,0.532253,0.005513998,0.001943683,0.0001799975,-5.88914015892284,0.537802731595623,0.0250583642381347,0.00469013457344513,-0.00180672742624802,0.0195335424076155,0.00274645157344513,-7.11773254952326,-0.00935516758761683,0.001943683,0.000179993061369636,-4.25592568401245,0.0120941463146914,0.00180936248330237,0.00146551158708924,0.0158868315342206,-0.000134320516697627
272,266,0.56862,0.005584801,0.001950134,0.0001765404,-5.98755805780359,0.576365932043958,0.0252166620209355,0.00467174323773477,-0.00187153825039429,0.0196167180948755,0.00272160923773477,-7.0813654534431,-0.00933371464408707,0.001950134,0.00017652848144362,-4.21736098514517,0.0122286970852196,0.0018239730450507,0.00145653503113806,0.0159771817784718,-0.000126160954949303
273,269,0.62317,0.005691441,0.001959576,0.0001713548,-6.15075928790053,0.615075856739923,0.0253741886972018,0.00465270650968984,-0.00193574534637904,0.0196985709856695,0.00269313050968984,-7.02681531224147,-0.0092993058060724,0.001959576,0.000171368532499986,-4.17864997463617,0.0123636059573943,0.00183849158791367,0.00144710532636295,0.0160816773036641,-0.000121084412086334
274,271,0.659537,0.005762817,0.001965713,0.0001678978,-6.24808792560762,0.653932301281659,0.0255309153632183,0.0046330308529376,-0.00199928384487207,0.0197790773930283,0.0026673178529376,-6.99044822009919,-0.00927487776565104,0.001965713,0.000167848766005094,-4.13979287835314,0.0124988483562245,0.00185291363275388,0.00143722792835927,0.0161701173996844,-0.000112799367246125
275,273,0.695904,0.005834413,0.001971725,0.0001644407,-6.34223429131109,0.692935046033043,0.0256868075902984,0.00461272265452015,-0.00206228172249085,0.0198582099572063,0.00264099765452015,-6.95408112955432,-0.00924927347652223,0.001971725,0.00016443899227943,-4.10078990674047,0.0126344071402125,0.0018672347971768,0.00142691627670227,0.0162577360871634,-0.000104490202823204
276,275,0.732271,0.005906226,0.001977611,0.0001609836,-6.43603834786015,0.732083875159127,0.0258418199846457,0.00459178656136437,-0.00212483327791104,0.0199359250610524,0.00261417556136437,-6.91771404063923,-0.00922248828873324,0.001977611,0.000160974222328057,-4.06164123263942,0.0127702722090367,0.00188145080058842,0.00141617535206859,0.0163445201712748,-9.61601994115787e-05
277,277,0.768638,0.005978251,0.001983371,0.0001575266,-6.52864740761079,0.771378593526542,0.0259959025384717,0.00457022765460575,-0.00218682640594947,0.0200121765560013,0.00258685665460575,-6.88134695337093,-0.00919452720231611,0.001983371,0.000157509452503818,-4.02234697565669,0.0129064354688264,0.00189555735791395,0.00140500755477965,0.0164304652741135,-8.78136420860453e-05
278,279,0.805005,0.006050483,0.001989006,0.0001540695,-6.61918739262977,0.810819038466093,0.0261490077009816,0.00454805202625433,-0.00224817601357555,0.0200869207948887,0.00255904602625433,-6.84497986775087,-0.00916540286728724,0.001989006,0.000154099679103937,-3.98290719670062,0.0130428875825492,0.00190955022138186,0.00139341930199463,0.016515570558599,-7.94557786181352e-05
279,281,0.841372,0.006122918,0.001994515,0.0001506125,-6.70985628270061,0.850405083813293,0.0263010948483134,0.00452526638402595,-0.00230883086109371,0.0201601201038075,0.00253075138402595,-6.80861278381047,-0.00913511163369257,0.001994515,0.000150626625599911,-3.94332190327896,0.0131796178872516,0.00192342518052591,0.00138141666589263,0.0165998232844144,-7.10898194740861e-05
280,284,0.895922,0.00623194,0.002002542,0.0001454269,-6.86595528873188,0.890136635708868,0.0264521309579486,0.00450187798898412,-0.00236872483159945,0.0202317358419505,0.00249933598898412,-6.75406266108781,-0.00908749606106,0.002002542,0.000145410257126159,-3.90359106504891,0.0133166116233375,0.00193717811245613,0.00136901237266049,0.0166958774864856,-6.5363887543871e-05
281,286,0.932289,0.006304861,0.002007736,0.0001419698,-6.95466252221658,0.930013621627022,0.0266020895954824,0.00447789476402428,-0.00242779765669462,0.0203017560423967,0.00247015876402428,-6.71769558141547,-0.00905430908118287,0.002007736,0.000141945487788725,-3.86371463720032,0.0134538475052602,0.001950804990811,0.00135621263741315,0.0167780747858457,-5.69310091889967e-05
282,288,0.968656,0.006377969,0.002012805,0.0001385127,-7.04132119656151,0.970035976245045,0.026750950249087,0.00445332449794718,-0.00248619162263058,0.0203701623585058,0.00244051949794718,-6.68132850346155,-0.00901997885282857,0.002012805,0.000138535714864625,-3.82369258774872,0.0135912998173969,0.00196430184608911,0.00134302506494686,0.0168593728912626,-4.85031539108945e-05
283,290,1.005023,0.006451259,0.002017748,0.0001350557,-7.12768761793119,1.01020362657596,0.0268986918589858,0.00442817298727769,-0.00254402808496632,0.0204369380432924,0.00241042498727768,-6.64496142725604,-0.00898450272604092,0.002017748,0.000135070945738649,-3.7835249225847,0.0137289407092781,0.00197766477898605,0.00132944801465231,0.0169397433319281,-4.00832210139513e-05
284,293,1.059574,0.006561525,0.002024927,0.0001298701,-7.27850797674233,1.0505164797038,0.0270452956697627,0.00440244624404929,-0.00260122065475091,0.0205020694795409,0.00237751924404929,-6.59041031624558,-0.00892915596384596,0.002024927,0.000129894146702893,-3.74321170411871,0.0138667389341018,0.00199088981464345,0.0013154698629106,0.0170304827585517,-3.40371853565454e-05
285,295,1.095941,0.00663525,0.002029556,0.000126413,-7.36250342503125,1.0909744163517,0.0271907471000437,0.00437615098306122,-0.00265772496651987,0.0205655347177321,0.00234659498306122,-6.55404324445725,-0.00889084274107976,0.002029556,0.000126429568349634,-3.70275306100552,0.0140046608761718,0.00200397289924583,0.00130108190243396,0.0171086073360637,-2.55831007541676e-05
286,297,1.132307,0.006709141,0.002034059,0.000122956,-7.44493103783736,1.13157729056667,0.0273350341171598,0.00434929347644563,-0.00271373254954023,0.0206273347194473,0.00231523447644563,-6.5176771744657,-0.00885139961997503,0.002034059,0.000122971752693763,-3.66214918679662,0.0141426752839692,0.00201690992856165,0.0012862828748855,0.0171857189383075,-1.71490714383528e-05
287,299,1.168674,0.006783194,0.002038436,0.0001194989,-7.52575317848969,1.17232493519912,0.0274781390627518,0.00432187740574283,-0.00276943154859348,0.0206874598741386,0.00228344140574283,-6.48131010628393,-0.0088108306005575,0.002038436,0.000119506983994084,-3.62140032773735,0.0142807569360321,0.00202969690716644,0.0012710884847538,0.0172618005492476,-8.73909283355531e-06
288,301,1.205041,0.006857404,0.002042687,0.0001160419,-7.60488436822682,1.21321717254914,0.0276200406316362,0.00429390602498024,-0.00282479386461953,0.0207458919651108,0.00225121902498024,-6.44494303992461,-0.00876914068285232,0.002042687,0.000116042215367274,-3.58050676147219,0.0144188845087402,0.00204232999947418,0.00125551261831973,0.0173368341355076,-3.57000525822316e-07
289,304,1.259592,0.006969002,0.002048829,0.0001108563,-7.7477575950652,1.25425382761771,0.0277607151019932,0.00426538284494394,-0.00287979706584793,0.0208026064580508,0.00221655384494394,-6.39039194380208,-0.00870452888453049,0.002048829,0.000110866463540726,-3.53946877074656,0.0145570412098586,0.00205480547695511,0.00123956219076085,0.0174204712846266,5.97647695510777e-06
290,306,1.295959,0.007043584,0.002052766,0.0001073992,-7.82352702958001,1.29543474126215,0.027900137371894,0.00423631154970917,-0.00293442463241417,0.0208575856084904,0.00218354554970917,-6.3540248820361,-0.00866006487119569,0.002052766,0.000107401885683431,-3.49828661710154,0.0146952155276582,0.00206711967128371,0.00122324539709195,0.0174930728929538,1.43536712837147e-05
291,308,1.332326,0.007118306,0.002056578,0.0001039421,-7.89744278613569,1.33675978024725,0.0280382802065687,0.00420669545076193,-0.00298882638938808,0.0209108115574465,0.00215011745076193,-6.31765782211821,-0.00861450460963984,0.002056578,0.000103937307915945,-3.4569605192466,0.0148333996232746,0.00207926905248067,0.00120658783894865,0.017564611655789,2.26910524806687e-05
292,311,1.386876,0.007230644,0.002062059,9.875656e-05,-8.03444660107374,1.37822884209188,0.028175108900566,0.00417653578821649,-0.00304313145845805,0.0209622513088874,0.00211447678821649,-6.26310773577177,-0.00854409617073235,0.002062059,9.87733698937293e-05,-3.41549063952381,0.0149715874543112,0.00209125039134253,0.00118961819886575,0.0176436833291622,2.91913913425348e-05
293,313,1.423243,0.007305699,0.002065556,9.52995e-05,-8.10435826731992,1.41984185337513,0.0283105879471942,0.00414583390926008,-0.00309726039218982,0.0210118693921264,0.00208027790926008,-6.22674068056072,-0.00849579316375983,0.002065556,9.53086017722282e-05,-3.37387708031005,0.0151097726184554,0.00210306060466898,0.00117234261046998,0.0177127700889821,3.75046046689784e-05
294,315,1.45961,0.007380879,0.002068928,9.184245e-05,-8.17230462411456,1.46159876155382,0.028444683348468,0.00411459141205196,-0.00315129935016806,0.0210596446655371,0.00204566341205196,-6.1903736272346,-0.0084464089086408,0.002068928,9.18387829376032e-05,-3.33211989109008,0.0152479476640397,0.00211469665909629,0.00115477548992604,0.0177807888942427,4.57686590962917e-05
295,317,1.495977,0.007456179,0.002072173,8.838539e-05,-8.23800671185569,1.50349952229537,0.0285773583047849,0.00408280845054873,-0.00320532000320058,0.0211055460022384,0.00201063545054873,-6.15400657583477,-0.0083959331054278,0.002072173,8.83742054927637e-05,-3.2902190840747,0.0153861015037742,0.00212615572619397,0.00113693565517825,0.0178477246790623,5.39827261939723e-05
296,320,1.550527,0.007569345,0.002076806,8.31998e-05,-8.36767631613194,1.54554408440529,0.0287085800557985,0.0040504858357185,-0.0032591942043989,0.0211495380093182,0.0019736798357185,-6.09945650230984,-0.00831820947916439,0.002076806,8.3154415743206e-05,-3.24817465527826,0.0155242173362096,0.00213743503353543,0.0011188182570332,0.0179208204068593,6.06290335354262e-05
297,322,1.586894,0.007644926,0.002079738,7.974275e-05,-8.42855202199418,1.58773237539543,0.0288383226059113,0.0040176256303875,-0.0033127988752413,0.0211916071720099,0.0019378876303875,-6.06308945569465,-0.00826505823072483,0.002079738,7.97446442352349e-05,-3.20598660695255,0.0156622732398442,0.00214853168189722,0.00110040380577414,0.0179852586431018,6.87936818972164e-05
298,324,1.623261,0.007720611,0.002082544,7.628569e-05,-8.48746781973927,1.63006429083783,0.0289665640733696,0.00398423054054684,-0.00336619739218821,0.021231738859375,0.00190168654054684,-6.02672241102111,-0.00821083908423885,0.002082544,7.63348727949325e-05,-3.16365496702826,0.0158002426888184,0.0021594425978673,0.00108168114322042,0.0180485700879448,7.68985978672997e-05
299,327,1.677812,0.007834324,0.002086516,7.11001e-05,-8.61220552797783,1.67253968957118,0.0290932799726334,0.00395030194229427,-0.00341946303467718,0.0212699104487814,0.00186378594229427,-5.97217134768105,-0.00812751181822167,0.002086516,7.10513192682582e-05,-3.1211798021542,0.0159380961075189,0.00217016468890935,0.0010626491263354,0.0181169203810326,8.36486889093544e-05
300,329,1.714179,0.00791025,0.002089008,6.764305e-05,-8.66702814716857,1.71515839588179,0.0292184501773652,0.00391584181210176,-0.00347247510047491,0.0213061077190307,0.00182683381210176,-5.9358043078804,-0.00807064957667451,0.002089008,6.76417354787451e-05,-3.07856122263557,0.0160758025171138,0.00218069479957597,0.00104329243808416,0.0181776000850417,9.16867995759676e-05
301,331,1.750546,0.007986265,0.002091373,6.418599e-05,-8.72072429577698,1.75792020712923,0.029342057314057,0.00388085276375592,-0.00352529330438229,0.0213403234042096,0.00178947976375592,-5.89943727006418,-0.00801272678715294,0.002091373,6.41771584590444e-05,-3.035799378209,0.0162133323973225,0.00219102959765543,0.00102359684656717,0.0182370756010001,9.96565976554282e-05
302,334,1.805096,0.008100442,0.002094686,5.900041e-05,-8.83721117232593,1.80082490704808,0.0294640783335047,0.0038453361344204,-0.0035779773432522,0.021372536056876,0.0017506501344204,-5.84488721701753,-0.00792389418163882,0.002094686,5.90077896685542e-05,-2.99289444648038,0.0163506586180394,0.00220116572037431,0.00100356211280851,0.0183004745850265,0.000106479720374311
303,336,1.841463,0.008176657,0.002096738,5.554335e-05,-8.88668586818669,1.84387228256882,0.0295844905693714,0.00380929399892523,-0.00363039914355811,0.0214027348810363,0.00171255599892523,-5.80852018411949,-0.00786337694716639,0.002096738,5.55432127719385e-05,-2.94984661685397,0.0164877565157586,0.00221109977562157,0.000983184235830566,0.0183571948291267,0.000114361775621573
304,339,1.896013,0.008291114,0.002099579,5.035777e-05,-8.99894262168775,1.88706214020524,0.0297032723626991,0.00377272894519042,-0.00368263990543001,0.0214309041912855,0.00167314994519042,-5.75397013851888,-0.00777065354932771,0.002099579,5.03766145156958e-05,-2.90665607334211,0.0166246061588193,0.00222082836413847,0.000962469621104739,0.0184170495127207,0.00012124936413847
305,341,1.93238,0.008367501,0.002101316,4.690071e-05,-9.04402036184448,1.93039431912024,0.0298203958850556,0.00373564207787591,-0.00373477035054659,0.0214570200620668,0.00163432607787591,-5.71760311060805,-0.00770755457001508,0.002101316,4.69118471922102e-05,-2.86332297971339,0.0167611934825531,0.00223034820202169,0.000941429864617957,0.0184709539376927,0.000129032202021687
306,343,1.968747,0.008443949,0.002102927,4.344366e-05,-9.08680327911115,1.97386869906703,0.0299358314472138,0.00369803460183706,-0.00378683962001141,0.0214810643741188,0.00159510760183706,-5.68123608470121,-0.00764343069278541,0.002102927,4.34470798983894e-05,-2.81984747043281,0.0168975080313029,0.00223965612001117,0.000920085149255392,0.0185235975209955,0.000136729120011167
307,346,2.023298,0.008558726,0.002105109,3.825807e-05,-9.19218676612608,2.01748520145889,0.0300495462716362,0.00365990656448362,-0.00383887517230035,0.0215030092190281,0.00155479756448362,-5.62668504958034,-0.00754534595583791,0.002105109,3.82753221753821e-05,-2.77622964891574,0.017033542840062,0.00224874913955297,0.00089844369603435,0.0185783194492738,0.000143640139552974
308,348,2.059665,0.008635306,0.002106406,3.480102e-05,-9.23053716150541,2.06124378259134,0.0301615094265941,0.00362125934749922,-0.00389065951450634,0.0215228301166442,0.00151485334749922,-5.59031802868692,-0.00747868798383967,0.002106406,3.481074550242e-05,-2.73246959244899,0.0171692909699401,0.00225762422291529,0.000876495228675291,0.0186281396313182,0.000151218222915285
309,351,2.114215,0.00875026,0.002108116,2.961544e-05,-9.33175041589332,2.10514442193168,0.030271693817108,0.00358209582516477,-0.00394218116456561,0.0215405078114444,0.00147397982516477,-5.5357680011208,-0.00737681545479516,0.002108116,2.96413771820738e-05,-2.68856736341962,0.0173047425613257,0.00226627828575619,0.000854245287740312,0.0186792783980854,0.000158162285756192
310,353,2.150582,0.008826944,0.002109098,2.615838e-05,-9.36688160774227,2.1491871074334,0.0303800729299682,0.00354241815598553,-0.00399344911809468,0.0215560229555962,0.00143332015598553,-5.49940098528033,-0.00730764373809448,0.002109098,2.61218072921208e-05,-2.64452302436131,0.017439885581765,0.00227470834761987,0.000831699770947485,0.0187262613441374,0.000165610347619873
311,355,2.186949,0.008903661,0.002109955,2.270133e-05,-9.39905960886595,2.19337181986257,0.0304866244556736,0.00350222926682207,-0.00404443874245262,0.0215693635621571,0.00139227426682207,-5.46303397145018,-0.00723748277350694,0.002109955,2.26572307065947e-05,-2.60033665328945,0.0175747050850136,0.00228291140839832,0.000808854848050768,0.0187719745894954,0.000172956408398315
312,358,2.241499,0.00901879,0.002111005,1.751574e-05,-9.494093732232,2.23769851875689,0.0305913238249278,0.00346153176116774,-0.00409510111895788,0.0215805085865981,0.00135052676116774,-5.40848395449776,-0.00713038625561806,0.002111005,1.74888242607232e-05,-2.55600835570772,0.0177091826879851,0.00229088443520051,0.000785699580420643,0.0188179278177681,0.000179879435200513
313,360,2.277866,0.009095572,0.002111548,1.405869e-05,-9.52168100954012,2.28216713268973,0.0306941485374541,0.00342033019635515,-0.00414517822639705,0.021589446346008,0.00130878219635515,-5.37211694572763,-0.00705775819635998,0.002111548,1.40790534732991e-05,-2.51153827064801,0.0178432945856785,0.00229862421130989,0.000762210013512102,0.0188607525780432,0.000187076211309885
314,363,2.332417,0.009210775,0.002112126,8.873107e-06,-9.61431603117194,2.32677755517107,0.0307950788612931,0.00337863095516091,-0.00419463690298073,0.021596166925891,0.00126650495516091,-5.31756593638972,-0.00694697688649991,0.002112126,8.85391778048458e-06,-2.46692656983321,0.0179770129860935,0.00230612730577644,0.000738369960583521,0.0189030292325987,0.000194001305776441
315,365,2.368784,0.009287591,0.002112355,5.416052e-06,-9.63858524091635,2.37152964696795,0.0308940917223222,0.00333643992194855,-0.00424346454852651,0.0216006527409776,0.00122408492194855,-5.2811989326894,-0.00687191273259192,0.002112355,5.44433453328424e-06,-2.42217344950727,0.0181103090343412,0.00231339022350568,0.000714175278864324,0.0189428937477965,0.000201035223505678
316,368,2.423334,0.009402825,0.002112461,2.304703e-07,-9.72791274674299,2.41642324377483,0.0309911634131229,0.00329376393509987,-0.00429163492945446,0.0216028889364011,0.00118130293509987,-5.22664893097645,-0.00675748963078269,0.002112461,2.19973112382884e-07,-2.37727911688769,0.0182431521050187,0.00232040943595986,0.000689627894678675,0.0189814078231646,0.000207948435959856
317,370,2.459701,0.009479648,0.002112375,-3.226584e-06,-9.74981251161458,2.46145816755096,0.031086264089331,0.00325060928510494,-0.00433913738981545,0.0216028560895591,0.00113823428510494,-5.19028193236621,-0.00668000873225057,0.002112375,-3.24460340795887e-06,-2.33224377349294,0.018375511721189,0.00232718146210149,0.000664727571612206,0.0190182206869672,0.000214806462101485
318,373,2.514251,0.00959487,0.002112011,-8.412166e-06,-9.83498332027096,2.50663423909549,0.0311793624590153,0.00320698313284446,-0.00438595914641231,0.0216005309900979,0.00109497213284446,-5.13573193824782,-0.00656200213846212,0.002112011,-8.41443429165487e-06,-2.28706759829722,0.018507358240759,0.00233370277521852,0.000639475542065655,0.0190528985186731,0.00022169177521852
319,375,2.550618,0.009671671,0.002111611,-1.186922e-05,-9.85271364599129,2.551951289447,0.0312704227560633,0.00316289193019451,-0.00443210351266881,0.0215958882161629,0.00105128093019451,-5.09936494470995,-0.00648214114528553,0.002111611,-1.18242050585961e-05,-2.24175073456916,0.0186386636456607,0.00233996991950018,0.000613879094386758,0.0190865836697796,0.000228358919500178
320,378,2.605169,0.009786839,0.002110775,-1.70548e-05,-9.93547297795613,2.59740916814728,0.0313594102746769,0.0031183428732943,-0.00447756625136922,0.0215889024647058,0.0010075678732943,-5.04481395821187,-0.00636057775953811,0.002110775,-1.70479162628518e-05,-2.19629328279456,0.018769400028778,0.00234597947728681,0.000587947009885907,0.0191173400427107,0.000235204477286807
321,380,2.641536,0.009863589,0.00211006,-2.051186e-05,-9.95076029531899,2.64300774670227,0.0314462884491186,0.0030733423570141,-0.00452236115210424,0.0215795459306938,0.0009632823570141,-5.00844696975531,-0.00627835802171886,0.00211006,-2.0512492824653e-05,-2.15069530102272,0.0188995408672857,0.00235172811481345,0.000561682688784769,0.0191478198270845,0.000241668114813453
322,383,2.696086,0.009978659,0.002108753,-2.569744e-05,-10.0292942109691,2.68874691707536,0.0315310244223443,0.00302789740577497,-0.00456649490614518,0.0215677938040746,0.000919144405774965,-4.95389699084631,-0.0061532894939636,0.002108753,-2.56832734623709e-05,-2.10495681308771,0.0190290604606994,0.00235721251066575,0.000535096776017465,0.0191745872696374,0.00024845951066575
323,385,2.732453,0.01005533,0.002107724,-2.91545e-05,-10.0411453331196,2.73462658580374,0.0316135853737826,0.0029820141848567,-0.00460997977324367,0.0215536261719481,0.000874290184856701,-4.91753000744203,-0.00606874666145748,0.002107724,-2.91464376676129e-05,-2.05907782289247,0.0191579333588559,0.0023624295086643,0.000508202515882398,0.0192018001742205,0.000254705508664297
324,388,2.787003,0.01017026,0.002105945,-3.434008e-05,-10.1162661237004,2.78064666529637,0.031693942841221,0.00293569955301746,-0.00465281557046242,0.0215370211938181,0.000829754553017455,-4.86298003611466,-0.00594020734166173,0.002105945,-3.431769321529e-05,-2.01305833223146,0.0192861336540264,0.00236737600847936,0.000481005302764183,0.0192245111298764,0.00026143100847936
325,390,2.82337,0.01024682,0.002104602,-3.779713e-05,-10.1246739322106,2.82680706405276,0.0317720686888339,0.00288895957811216,-0.00469500946410146,0.0215179673708864,0.000784357578112158,-4.82661305774412,-0.00585337341442971,0.002104602,-3.77824604500247e-05,-1.96689835920191,0.0194136362742432,0.00237204897484286,0.000453505204744934,0.0192483968995539,0.000267446974842862
326,393,2.877921,0.01036157,0.002102351,-4.298272e-05,-10.1971343137237,2.87310767834117,0.0318479392888869,0.00284180108499903,-0.00473655480634822,0.0214964410894687,0.000739450084999033,-4.77206209396627,-0.00572140330252595,0.002102351,-4.30047443275229e-05,-1.92059795357274,0.0195404156739004,0.00237644534556959,0.00042570363356234,0.019266989078358,0.000274094345569587
327,395,2.914288,0.010438,0.002100694,-4.643977e-05,-10.2011554992817,2.91954838713715,0.0319215309951584,0.00279423018190326,-0.00477745245192406,0.0214724331371055,0.000693536181903263,-4.73569512060526,-0.00563229728051718,0.002100694,-4.64143277983401e-05,-1.87415720655084,0.0196664460471661,0.00238056213352366,0.000397603264165104,0.0192874764014348,0.000279868133523661
328,398,2.968838,0.01055252,0.002097972,-5.162535e-05,-10.2701894027633,2.96612905132456,0.0319928240526617,0.00274625374515982,-0.00481770373762797,0.0214459401623758,0.000648281745159817,-4.68114516432026,-0.00549695402640338,0.002097972,-5.16415295686319e-05,-1.82757625321491,0.019791701193091,0.00238439633593791,0.000369203126250378,0.0193018962818423,0.000286424335937914
329,400,3.005205,0.01062878,0.002096,-5.508241e-05,-10.27153841136,3.01284951735025,0.0320617980105638,0.00269787782205017,-0.00485731509598078,0.0214169480340081,0.000601877822050169,-4.64477819595495,-0.00540560825957214,0.002096,-5.51062969824524e-05,-1.78085526724522,0.0199161568764935,0.00238794499208484,0.000340504982786267,0.0193189314507709,0.000291944992084842
330,403,3.059755,0.01074303,0.002092807,-6.026799e-05,-10.3361437524846,3.05970962456656,0.0321284354925979,0.00264910929064222,-0.00489627292384667,0.021385453622231,0.000556302290642216,-4.59022824711376,-0.00526693186314576,0.002092807,-6.02759500102337e-05,-1.7339944491516,0.0200397892305906,0.00239120518126096,0.000311520731123571,0.0193291239514851,0.000298398181260964
331,406,3.114306,0.0108571,0.00208933,-6.545358e-05,-10.3998490110316,3.10670921496077,0.0321927171543743,0.00259995434026599,-0.00493457187358916,0.0213514427655463,0.00051062434026599,-4.53567730273415,-0.00512626287129882,0.00208933,-6.5496997328936e-05,-1.68699401039362,0.0201625754573185,0.00239417415211548,0.000282261714543152,0.0193369479990302,0.000304844152115481
332,408,3.150673,0.01093304,0.002086856,-6.891063e-05,-10.395085673469,3.15384814324798,0.0322546255105301,0.00255042001670382,-0.00497220244889205,0.0213149130212075,0.000463564016703824,-4.49931034225358,-0.00503139681255897,0.002086856,-6.89065810496837e-05,-1.63985415599263,0.0202844939487165,0.00239684920491629,0.000252736325701016,0.0193485666685261,0.000309993204916292
333,411,3.205223,0.01104677,0.002082908,-7.409622e-05,-10.4543558039131,3.20112628465974,0.0323141384585588,0.00250051196630392,-0.00500936608287474,0.0212758553992613,0.000417603966303924,-4.44476040522156,-0.00488746467819941,0.002082908,-7.40800239499474e-05,-1.59257506905066,0.0204055253795238,0.00239922780399845,0.000222966730331794,0.0193520998323857,0.000316319803998454
334,413,3.24159,0.01112247,0.002080119,-7.755328e-05,-10.4465366373881,3.24854353953788,0.0323712290422663,0.00245023463691389,-0.00504602637472624,0.0212342488924285,0.000370115636913886,-4.40839344963238,-0.0047904288744203,0.002080119,-7.75447916611287e-05,-1.54515689970052,0.0205256514448501,0.00240130761535106,0.000192968107918624,0.0193601570953429,0.000321188615351064
335,416,3.296141,0.01123582,0.0020757,-8.273886e-05,-10.5027778466692,3.29609983356188,0.0324258727234084,0.00239959371255684,-0.00508212944606556,0.021190092523545,0.000323893712556842,-4.35384251987679,-0.00464327359740112,0.0020757,-8.27648898427726e-05,-1.49759976042669,0.0206448529034969,0.00240308637572302,0.000162748105601569,0.0193593731851271,0.000327386375723016
336,419,3.350691,0.01134893,0.002070998,-8.792445e-05,-10.5565297146338,3.34379511331387,0.0324780438478856,0.00234859452926155,-0.0051176375802063,0.0211433498934979,0.000277596529261548,-4.29929259445572,-0.00449419337471525,0.002070998,-8.79390951290252e-05,-1.44990372836293,0.0207631107617544,0.00240456190335744,0.000132311485303006,0.0193561755472057,0.000333563903357441
337,421,3.387058,0.01142418,0.002067706,-9.13815e-05,-10.5432310980307,3.39162933794053,0.0325277203082408,0.00229724365927526,-0.00515249853843306,0.0210940430189809,0.000229537659275261,-4.26292564656984,-0.0043937596286365,0.002067706,-9.13988366200745e-05,-1.40206885363248,0.0208804041955936,0.00240573204109808,0.000101667668469368,0.0193587032548012,0.00033802604109808
338,424,3.441608,0.01153684,0.002062533,-9.656709e-05,-10.5933515328689,3.43960246833545,0.0325748770819249,0.00224554668935548,-0.00518687616715128,0.0210421288058981,0.000183013689355485,-4.20837572829368,-0.00424152626302133,0.002062533,-9.65735171084642e-05,-1.35409517180338,0.0209967109727052,0.00240659478693654,7.08330218646837e-05,0.0193511398884182,0.000344061786936541
339,427,3.496159,0.0116492,0.002057076,-0.0001017527,-10.642350989769,3.48771445610355,0.0326194859637687,0.00219350839525236,-0.00522069839220566,0.0209876126515844,0.000136432395252358,-4.15382481428232,-0.00408742030158131,0.002057076,-0.000101792569332523,-1.30598271787543,0.0211120079907663,0.00240714822982042,3.98057744510729e-05,0.019341151479165,0.000350072229820418
340,429,3.532526,0.01172394,0.002053282,-0.0001052097,-10.6227141911728,3.5359652341551,0.0326615225391954,0.00214113516528655,-0.00525387374660489,0.0209304766905102,8.78531652865485e-05,-4.117457873932,-0.00398365626287673,0.002053282,-0.000105202153794869,-1.25773153923556,0.0212262700652349,0.00240739037265607,8.57868142347188e-06,0.019338052703966,0.000354108372656069
341,432,3.587076,0.01183579,0.002047354,-0.0001103953,-10.6673973634901,3.58435471078397,0.0327009600038128,0.00208843277975686,-0.00528653567076992,0.0208706977124648,4.10787797568558e-05,-4.06290796691222,-0.00382645715819633,0.002047354,-0.000110377593823543,-1.20934170519139,0.0213394704085537,0.00240731922896512,-2.28441054077256e-05,0.0193236186045425,0.000359965228965115
