time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
576,629,18.58844,0.01730337,0.0005070214,-0.0001100316,-2.09822081513567,18.5779428145068,0.0179193586017465,0.000613311732646744,-0.000792780167624888,0.000621310820027018,0.000106290332646744,10.9384409832954,0.0134246564561839,0.0005070214,-0.000110024731420443,13.7843783272824,0.0139995892442528,0.000828049373871509,-0.000139752506923212,-0.000868018360467471,0.000321027973871509
577,631,18.66117,0.01733995,0.0004989724,-0.0001108752,-2.10475324476701,18.6561909884989,0.0179607657389002,0.000605341291469398,-0.000801370932387996,0.000623300050832092,0.000106368891469398,11.0111709523234,0.0135228112983944,0.0004989724,-0.000110896575735834,13.8626270422796,0.0140570960481693,0.000826620486605742,-0.000146027342406498,-0.00088851314639662,0.000327648086605742
578,633,18.73391,0.01737595,0.000490862,-0.0001117188,-2.11117043612739,18.7345536476187,0.0180015522613428,0.000597284546119311,-0.000810029802131903,0.000625286243830051,0.000106422546119311,11.0839109216165,0.0136208558507955,0.000490862,-0.000111710187155104,13.9409902160364,0.0141143243792078,0.000825128650203379,-0.000152342458350929,-0.000908963131336486,0.000334266650203378
579,635,18.80664,0.01741136,0.0004826902,-0.0001125624,-2.11748329397991,18.8130307077227,0.0180417089215164,0.000589141027432908,-0.000818716071999629,0.000627264116214931,0.000106450827432908,11.1566408911861,0.0137187801133889,0.0004826902,-0.000112554289773361,14.0194677661525,0.0141712659381118,0.000823573447723142,-0.000158700337216955,-0.000929372651172456,0.000340883247723142
580,637,18.87938,0.01744617,0.0004744571,-0.000113406,-2.1237215380491,18.891622082236,0.0180812278722452,0.000580910622645836,-0.000827398959557997,0.000629249458148716,0.000106453522645836,11.229380861044,0.0138165733211761,0.0004744571,-0.000113395642887323,14.0980596081735,0.0142279117361711,0.000821954434499582,-0.000165104304067365,-0.000949726579433066,0.000347497334499582
581,640,18.98848,0.01749725,0.0004619924,-0.0001146713,-2.14541166682772,18.9703276816246,0.0181201026790291,0.000572593475290045,-0.000836058412471154,0.000631238845392754,0.000110601075290045,11.3384808163964,0.013963008265723,0.0004619924,-0.000114660422074697,14.1767656547899,0.0142842524181283,0.000820271132674714,-0.000171557443875737,-0.000990021859604963,0.000358278732674714
582,642,19.06121,0.01753055,0.0004536059,-0.0001155149,-2.15164020741487,19.0491474133942,0.0181583279278703,0.000564189886783852,-0.000844682258007026,0.000633249523551027,0.000110583986783852,11.4112107870255,0.0140604649839998,0.0004536059,-0.000115504524718617,14.2555858157193,0.0143402786568035,0.000818523043143727,-0.00017806106032631,-0.0010104116065657,0.000364917143143727
583,644,19.13394,0.01756323,0.000445158,-0.0001163585,-2.15779751702923,19.1280811826134,0.018195897725451,0.000555700004032311,-0.000853340581055127,0.000635275762108537,0.000110542004032311,11.4839407579836,0.0141577714124742,0.000445158,-0.000116380626426731,14.3345199982359,0.0143959817417798,0.000816709675939229,-0.000184610743479197,-0.00103074780581846,0.000371551675939229
584,646,19.20668,0.0175953,0.0004366488,-0.0001172021,-2.1638639686444,19.2071288928712,0.01823280256192,0.000547123041665891,-0.000862088961344074,0.000637306492618854,0.000110474241665891,11.5566807292828,0.0142549367861468,0.0004366488,-0.000117192730000764,14.4135681082239,0.0144513543906006,0.000814830604687903,-0.000191201698524034,-0.00105103882038024,0.000378181804687903
585,648,19.27941,0.01762675,0.0004280782,-0.0001180457,-2.16982503937759,19.2862904474898,0.0182690317447467,0.000538458309386158,-0.000870887625304919,0.000639336316410675,0.000110380109386158,11.6294107009349,0.0143519518700183,0.0004280782,-0.000118036832624663,14.4927300515535,0.0145063902848863,0.000812885418155944,-0.000197833929702208,-0.00107128615548466,0.000384807218155944
586,650,19.35215,0.01765757,0.0004194463,-0.0001188893,-2.17571095691794,19.3655657507432,0.0183045747971884,0.000529705482363038,-0.000879703012001842,0.00064137755342699,0.000110259182363038,11.7021506729521,0.0144488058990891,0.0004194463,-0.000118878185755494,14.5720057354702,0.0145610837122061,0.000810873703618442,-0.000204507862944705,-0.00109147224897225,0.000391427403618442
